1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244
1279,1.021,2010,male,55,55-64,Yorks&Humber,yorks and humbr,marrried or couple,yes,2,post family,0,no,no,no,no,no,bachelor degree or equivalent (=nvq4),retired,B,no,in paid employ,"£11,500-£13,499",12500,£500-£599,550,down >£100,-150,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,£400-£449,425,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£100,000 - £149,999",125000,no,,,,,,,,,,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,1.011,2010,male,32,25-34,E Anglia,eastern,marrried or couple,yes,5+,family,3,yes,yes,yes,yes,no,gcse/o-level/cse,something else,C1,no,in paid employ,don't know,don't know,refused,refused,don't know,,refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,refused,refused,refused,refused,refused,refused,refused,refused,refused,refused,mortgagor,owner,mortgagor,no,not applicable,not applicable,,yes,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,don't know,don't know,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,yes,not applicable,"keeping up, struggle from time to time",no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,,,,no,no,no,not applicable,don't know,,yes - slightly increase,,,no,no,no,no,no,no,no,no,no,no,yes,yes,no,,,,,,,,,,,,,,,,,,,,don't know,don't know,no,somewhat concerned,yes,no,no,no,no,no,no,increased,yes,no,no,no,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,0.485,2010,female,50,45-54,Greater London,london,never married,yes,1,post family,0,no,no,no,no,no,vocational qualifications (=nvq1+2),long-term sick/disab,E,yes,long-term sick/disab,"£4,500-£6,499",5500,<£200,100,down <£50,-25,yes,<£200,100,"<£1,000",0.018181818,0.083333336,<0.25,<0.25,£30-£39,35,0.076363638,,1,yes,no,no,no,no,no,no,no,no,local authority rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,yes,somewhat,"keeping up, struggle from time to time",no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,,,,no,no,no,not applicable,<=25,12.5,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<£500,250,no,somewhat concerned,yes,no,no,no,no,no,no,decreased,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,0.978,2010,male,81,65+,Yorks&Humber,yorks and humbr,widowed/divorced/separated,yes,1,post family,0,no,no,no,no,no,other,retired,B,yes,retired,"£4,500-£6,499",5500,£200-£299,250,no change,0,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,<=25,12.5,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,000 - £3,999",3500,yes,,,,,,,,,,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,0.6,2010,male,41,35-44,Greater London,london,never married,yes,3,family,1,yes,no,no,yes,no,vocational qualifications (=nvq1+2),in paid employ,C2,yes,in paid employ,"£25,000-£29,999",27500,£300-£399,350,no change,0,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,local authority rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,easier,£200-£249,225,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,000 - £3,999",3500,no,,,,,,,,,,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548,1.082,2010,female,45,45-54,South East,south east,never married,yes,1,post family,0,no,no,no,no,no,a-level or equivalent (=nvq3),in paid employ,C2,yes,in paid employ,refused,refused,don't know,don't know,no change,0,no,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,0,not applicable,,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,not applicable,not applicable,,not applicable,0,not applicable,not applicable,not applicable,not applicable,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,don't know,,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£35,000 - £39,999",37500,no,,,,,,,,,,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,1.179,2010,male,45,45-54,E Midlands,east midlands,marrried or couple,yes,2,post family,0,no,no,no,no,no,vocational qualifications (=nvq1+2),in paid employ,D,yes,in paid employ,"£30,000-£39,999",35000,£400-£499,450,down £50-£100,-75,yes,"£4,000-4,499",4250,"£1,000-£4,999",0.121428572,0.787037015,<0.25,0.75-1,£100-£109,110,0.037714284,,2,no,yes,yes,no,no,no,no,no,no,mortgagor,owner,mortgagor,yes,"£70,000-£79,999",137500,,yes,fixed,"£20,000-£29,999",25000,"<£30,000",0.714285731,4.629629612,,£300-£349,325,0.111428574,0.722222209,0.1-0.2,>0.5,,,,,,,more or less the same,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,no,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,the same,£25-£49,37.5,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£9,000 - £9,999",9500,yes,not at all concerned,no,yes,no,no,no,no,no,stayed the same,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,0.751,2010,male,77,65+,E Anglia,eastern,marrried or couple,yes,2,post family,0,no,no,no,no,no,no formal qualifications,retired,C1,no,retired,don't know,don't know,don't know,don't know,don't know,,don't know,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,owner outright,owner,owner outright,no,not applicable,not applicable,,no,not applicable,not applicable,0,0,not applicable,not applicable,,not applicable,0,not applicable,not applicable,not applicable,not applicable,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,don't know,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,don't know,no,not applicable,not applicable,don't know,,don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,don't know,don't know,yes,,,,,,,,,,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553,1.316,2010,male,53,45-54,South East,south east,never married,yes,1,post family,0,no,no,no,no,no,gcse/o-level/cse,retired,D,yes,retired,"£17,500-£24,999",21250,£500-£599,550,no change,0,yes,<£200,100,"<£1,000",0.004705882,0.015151516,<0.25,<0.25,<£10,5,0.002823529,,1,yes,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,yes,somewhat,"keeping up, struggle from time to time",no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,,,,yes,yes,yes,not applicable,none,0,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£4,000 - £4,999",4500,no,somewhat concerned,no,yes,no,no,no,no,no,stayed the same,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,0.806,2010,female,61,55-64,Yorks&Humber,yorks and humbr,marrried or couple,yes,2,post family,0,no,no,no,no,no,other,in paid employ,C2,yes,in paid employ,don't know,don't know,£800-£899,850,down >£100,-150,yes,"£5,500-5,999",5750,"£5,000-£9,999",not applicable,0.563725471,not applicable,0.5-0.75,don't know,don't know,not applicable,,2,no,yes,yes,no,no,no,no,no,no,mortgagor,owner,mortgagor,yes,"£60,000-£69,999",112500,,yes,variable,"£10,000-£19,999",15000,"<£30,000",not applicable,1.470588207,,£250-£299,275,not applicable,0.323529422,not applicable,0.2-0.35,,,,,,,decreased by £25-49,-37.5,,,,,,,no,no,no,no,no,no,yes,no,no,somewhat,"keeping up, struggle from time to time",no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,,,,no,no,no,the same,£50-£99,75,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refused,refused,yes,not at all concerned,no,no,no,no,no,yes,no,stayed the same,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,1.083,2010,male,40,35-44,North West,north west,marrried or couple,yes,4,family,1,yes,no,no,no,yes,gcse/o-level/cse,in paid employ,C1,yes,in paid employ,refused,refused,£300-£399,350,no change,0,yes,£500-999,750,"<£1,000",not applicable,0.178571433,not applicable,<0.25,£20-£29,25,not applicable,,1,no,no,no,no,no,no,yes,no,no,mortgagor,owner,mortgagor,yes,"£80,000-£89,999",162500,,yes,capped,"£20,000-£29,999",25000,"<£30,000",not applicable,5.952381134,,£150-£199,175,not applicable,0.5,not applicable,>0.5,,,,,,,decreased by £300-399,-350,,,,,,,yes,no,no,no,no,no,no,no,no,no,"keeping up, struggle from time to time",no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,,,,no,no,no,the same,<=25,12.5,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,000 - £2,999",2500,no,not at all concerned,no,yes,no,no,no,no,no,stayed the same,no,no,yes,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,1.251,2010,female,39,35-44,North West,north west,never married,yes,1,single,0,no,no,no,no,no,a-level or equivalent (=nvq3),in paid employ,C2,yes,in paid employ,"£30,000-£39,999",35000,£500-£599,550,no change,0,yes,"£20,000-24,999",22500,">£20,000",0.642857134,3.409090996,0.5-0.75,>1,£240-£249,550,0.188571423,,6,yes,yes,yes,no,no,yes,yes,no,yes,mortgagor,owner,mortgagor,yes,"£80,000-£89,999",162500,,yes,variable,"£100,000-£109,999",105000,"£90,000-£149,999",3,15.909091,,£650-£699,675,0.231428578,1.227272749,0.2-0.35,>0.5,,,,,,,increased by £200-249,225,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,yes,somewhat,"have financial problems, fallen behind with many",no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,yes,no,yes,no,no,no,no,,,,refused,yes,yes,harder,£50-£99,75,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,000 - £1,999",1500,no,somewhat concerned,yes,yes,no,no,yes,no,no,increased,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,0.714,2010,male,22,18-24,North West,north west,never married,yes,2,family,1,yes,yes,no,no,no,gcse/o-level/cse,something else,E,yes,something else,"£9,500-£11,499",10500,<£200,100,no change,0,yes,<£200,100,"<£1,000",0.00952381,0.083333336,<0.25,<0.25,<£10,5,0.005714286,,1,no,no,no,no,no,no,no,no,yes,private rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,yes,no,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,none,0,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<£500,250,no,not at all concerned,no,yes,no,no,no,no,no,decreased,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,1.103,2010,male,29,25-34,E Midlands,east midlands,marrried or couple,yes,2,pre family,0,no,no,no,no,no,a-level or equivalent (=nvq3),in paid employ,C1,yes,in paid employ,"£30,000-£39,999",35000,£800-£899,850,up <£50,25,yes,"£3,000-3,499",3250,"£1,000-£4,999",0.092857145,0.318627447,<0.25,0.25-0.5,£90-£99,95,0.032571428,,2,yes,no,yes,no,no,no,no,no,no,private rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,somewhat,"keeping up, struggle from time to time",no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,yes,,,,yes,no,yes,harder,£50-£99,75,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,000 - £3,999",3500,no,somewhat concerned,yes,no,yes,no,no,no,no,stayed the same,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,1.397,2010,male,48,45-54,South East,south east,marrried or couple,yes,2,post family,0,no,no,no,no,no,bachelor degree or equivalent (=nvq4),something else,B,yes,something else,"£50,000-£74,999",62500,"£1,600-£1,799",1700,up >£100,150,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,mortgagor,owner,mortgagor,yes,"£110,000-£119,999",237500,,yes,base rate tracker,"£100,000-£109,999",105000,"£90,000-£149,999",1.679999948,5.147058964,,£700-£749,725,0.139200002,0.426470578,0.1-0.2,0.35-0.5,,,,,,,decreased by £25-49,-37.5,,,,,,,yes,no,no,no,no,no,no,no,no,not applicable,refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,the same,150-£199,175,yes - slightly increase,,,yes,no,no,no,no,no,no,no,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,refused,refused,yes,somewhat concerned,yes,no,no,no,no,no,no,decreased,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,1.201,2010,female,48,45-54,Yorks&Humber,yorks and humbr,marrried or couple,yes,2,post family,0,no,no,no,no,no,a-level or equivalent (=nvq3),self employed,C2,yes,self employed,"£75,000-£99,999",87500,"£3,000-£3,999",3500,no change,0,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,"£1,500-£1,999",1750,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refused,refused,yes,,,,,,,,,,no,no,no,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,1.299,2010,female,64,55-64,Scotland,scotland,marrried or couple,yes,2,post family,0,no,no,no,no,no,gcse/o-level/cse,in paid employ,D,yes,in paid employ,refused,refused,£300-£399,350,up <£50,25,no,not applicable,not applicable,not applicable,not applicable,0,not applicable,0,not applicable,0,not applicable,,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,not applicable,0,,not applicable,0,not applicable,0,not applicable,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,the same,£200-£249,225,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refused,refused,yes,,,,,,,,,,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,1.21,2010,male,27,25-34,Greater London,london,marrried or couple,yes,2,pre family,0,no,no,no,no,no,masters/phd or equivalent,unemployed,B,no,in paid employ,refused,refused,refused,refused,refused,,no,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,0,not applicable,,0,no,no,no,no,no,no,no,no,no,mortgagor,owner,mortgagor,yes,refused,refused,,yes,don't know,refused,refused,not applicable,not applicable,not applicable,,refused,refused,not applicable,not applicable,not applicable,not applicable,,,,,,,don't know,don't know,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,none,0,yes - slightly increase,,,no,no,no,no,no,no,no,no,no,no,yes,no,no,,,,,,,,,,,,,,,,,,,,don't know,don't know,yes,not at all concerned,no,no,no,no,no,yes,no,stayed the same,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1661,0.583,2010,male,36,35-44,W Midlands,west midlands,marrried or couple,no,5+,family,3,yes,no,yes,yes,yes,gcse/o-level/cse,something else,E,no,something else,not applicable,not applicable,£300-£399,350,down <£50,-25,yes,£500-999,750,"<£1,000",not applicable,0.178571433,not applicable,<0.25,£30-£39,35,not applicable,,1,no,no,yes,no,no,no,no,no,no,mortgagor,owner,mortgagor,no,not applicable,not applicable,,yes,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,decreased >£500,-550,,,,,,,no,no,no,no,no,no,yes,no,no,somewhat,"keeping up, constant struggle",no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,,,,no,yes,yes,harder,£25-£49,37.5,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<£500,250,no,somewhat concerned,yes,no,no,no,no,no,no,decreased,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,1.62,2010,female,30,25-34,South East,south east,never married,yes,2,family,1,yes,yes,no,no,no,vocational qualifications (=nvq1+2),something else,E,yes,something else,"£15,500-£17,499",16500,£900-£999,950,no change,0,refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,refused,refused,refused,refused,refused,refused,refused,refused,refused,refused,mortgagor,owner,mortgagor,yes,refused,refused,,yes,refused,"£80,000-£89,999",85000,"£60,000-£89,999",5.151515007,7.456140518,,£250-£299,275,0.200000003,0.289473683,0.2-0.35,0.2-0.35,,,,,,,refused,refused,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,yes,not applicable,refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,yes,refused,yes,easier,£50-£99,75,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£17,500 - £19,999",18750,yes,not at all concerned,no,no,no,no,no,yes,no,stayed the same,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,1.722,2010,female,37,35-44,Greater London,london,never married,yes,1,single,0,no,no,no,no,no,other,in paid employ,B,yes,in paid employ,refused,refused,refused,refused,down £50-£100,-75,yes,£500-999,750,"<£1,000",not applicable,not applicable,not applicable,not applicable,£20-£29,25,not applicable,,1,no,no,yes,no,no,no,no,no,no,mortgagor,owner,mortgagor,yes,"£110,000-£119,999",237500,,yes,fixed,"£90,000-£99,999",95000,"£90,000-£149,999",not applicable,not applicable,,£350-£399,375,not applicable,not applicable,not applicable,not applicable,,,,,,,more or less the same,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,no,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,£25-£49,37.5,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refused,refused,no,not at all concerned,yes,no,no,no,no,no,no,increased,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
